disorder_id	disorder_name	description
613567	"ZINC FINGER, MYM-TYPE 6; ZMYM6"	ZINC FINGER PROTEIN 258; ZNF258;; ZINC FINGER BED DOMAIN-CONTAINING PROTEIN 7; ZBED7;; BUSTER2;; KIAA1353
613568	"ZINC FINGER, MYM-TYPE 4; ZMYM4"	ZINC FINGER PROTEIN 262; ZNF262;; KIAA0425
613569	SAD1 AND UNC84 DOMAIN-CONTAINING PROTEIN 2; SUN2	"SUN DOMAIN-CONTAINING PROTEIN 2;; UNC84, C. ELEGANS, HOMOLOG OF, B; UNC84B;; KIAA0668"
613570	CHROMOSOME 2 OPEN READING FRAME 43; C2ORF43	
613571	DISORDERED STEROIDOGENESIS DUE TO CYTOCHROME P450 OXIDOREDUCTASE DEFICIENCY	"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO CYTOCHROME P450 OXIDOREDUCTASE DEFICIENCY;; DISORDERED STEROIDOGENESIS DUE TO POR DEFICIENCY"
613572	"G PROTEIN-COUPLED RECEPTOR, FAMILY C, GROUP 6, MEMBER A; GPRC6A"	
613573	ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 1; EDSS1	
613574	TETRATRICOPEPTIDE REPEAT DOMAIN-CONTAINING PROTEIN 39B; TTC39B	
613575	RETINITIS PIGMENTOSA 55; RP55	
613576	ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 2; EDSS2	
613577	"TBC1 DOMAIN FAMILY, MEMBER 24; TBC1D24"	KIAA1171
613578	"PROTEASE, SERINE, 3; PRSS3"	TRYPSINOGEN 3; TRY3;; MESOTRYPSINOGEN;; T9
613579	"C-TYPE LECTIN DOMAIN FAMILY 6, MEMBER A; CLEC6A"	"DECTIN 2;; CLEC4N, MOUSE, HOMOLOG OF"
613580	WD REPEAT-CONTAINING PLANAR CELL POLARITY EFFECTOR; WDPCP	"CHROMOSOME 2 OPEN READING FRAME 86; C2ORF86;; FRITZ, DROSOPHILA, HOMOLOG OF;; BBS15 GENE; BBS15"
613581	RETINITIS PIGMENTOSA 56; RP56	
613582	RETINITIS PIGMENTOSA 57; RP57	
613583	WD REPEAT-CONTAINING PROTEIN 62; WDR62	C19ORF14
613584	"ALDEHYDE DEHYDROGENASE 1 FAMILY, MEMBER L2; ALDH1L2"	"10-FORMYLTETRAHYDROFOLATE DEHYDROGENASE, MITOCHONDRIAL;; MITOCHONDRIAL 10-FORMYLTETRAHYDROFOLATE DEHYDROGENASE"
613585	TRANSMEMBRANE PROTEIN 147; TMEM147	
613586	"NIN1/RPN12-BINDING PROTEIN 1, S. CEREVISIAE, HOMOLOG OF; NOB1"	
613587	OCCULT MACULAR DYSTROPHY; OCMD	OMD
613588	"C-TYPE LECTIN DOMAIN FAMILY 3, MEMBER A; CLEC3A"	"LECTIN, C-TYPE, SUPERFAMILY MEMBER 1; CLECSF1"
613589	LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 6; LDLCQ6	
613590	"BUTYROPHILIN, SUBFAMILY 2, MEMBER A1; BTN2A1"	BT2.1;; BTF1
613591	"BUTYROPHILIN, SUBFAMILY 2, MEMBER A2; BTN2A2"	BTF2;; BT2.2
613592	"BUTYROPHILIN, SUBFAMILY 2, MEMBER A3; BTN2A3"	
613593	"BUTYROPHILIN, SUBFAMILY 3, MEMBER A1; BTN3A1"	BT3.1;; BTF5;; CD277
613594	"BUTYROPHILIN, SUBFAMILY 3, MEMBER A2; BTN3A2"	BT3.2;; BTF4
613595	"BUTYROPHILIN, SUBFAMILY 3, MEMBER A3; BTN3A3"	BTF3
613596	"FAMILY WITH SEQUENCE SIMILARITY 161, MEMBER A; FAM161A"	
613597	4-HYDROXY-2-OXOGLUTARATE ALDOLASE 1; HOGA1	"DIHYDRODIPICOLINATE SYNTHASE-LIKE, MITOCHONDRIAL; DHDPSL"
613598	ZINC FINGER PROTEIN 513; ZNF513	
613599	ABHYDROLASE DOMAIN-CONTAINING PROTEIN 12; ABHD12	
613600	"TORSADE DE POINTES, SHORT-COUPLED VARIANT"	
613601	EARLY REPOLARIZATION ASSOCIATED WITH VENTRICULAR FIBRILLATION	EARLY REPOLARIZATION SYNDROME
613602	WD REPEAT-CONTAINING PROTEIN 35; WDR35	"NAOFEN;; INTRAFLAGELLAR TRANSPORT 121, CHLAMYDOMONAS, HOMOLOG OF; IFT121;; KIAA1336"
613603	CHROMOSOME 4q32.1-q32.2 TRIPLICATION SYNDROME	
613604	"CHROMOSOME 16p12.2-p11.2 DELETION SYNDROME, 7.1- TO 8.7-MB"	
613605	BBS PROTEIN COMPLEX-INTERACTING PROTEIN 1; BBIP1	"BBSOME-INTERACTING PROTEIN 1;; BBS PROTEIN COMPLEX-INTERACTING PROTEIN, 10-KD; BBIP10;; BBS18 GENE;; NONCODING RNA 81, FORMERLY; NCRNA00081, FORMERLY"
613606	FORSYTHE-WAKELING SYNDROME; FWS	MICROCEPHALY AND GROWTH RETARDATION WITH CHILDHOOD-ONSET NEPHROTIC SYNDROME AND THROMBOCYTOPENIA
613607	THYMOCYTE-EXPRESSED MOLECULE INVOLVED IN SELECTION; THEMIS	GRB2-ASSOCIATED PROTEIN; GASP;; SIGNALING PHOSPHOPROTEIN SPECIFIC FOR T CELLS; SPOT;; CHROMOSOME 6 OPEN READING FRAME 190; C6ORF190
613608	"EPILEPSY, FAMILIAL ADULT MYOCLONIC, 3; FAME3"	"CORTICAL MYOCLONIC TREMOR WITH EPILEPSY, FAMILIAL, 3; FCMTE3"
613609	HFE GENE; HFE	HLAH
613610	CRANIOECTODERMAL DYSPLASIA 2; CED2	
613611	CHOANAL ATRESIA AND LYMPHEDEMA	
613612	"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIi; CDG2I"	CDG IIi; CDGIIi
613613	MICRO RNA 208B; MIR208B	miRNA208B;; MIRN208B
613614	MICRO RNA 499; MIR499	miRNA499;; MIRN499
613615	SENIOR-LOKEN SYNDROME 7; SLSN7	
613616	"HYPEROXALURIA, PRIMARY, TYPE III; HP3"	
613617	RETINITIS PIGMENTOSA 58; RP58	
613618	CHROMOSOME 17q23.1-q23.2 DUPLICATION SYNDROME	
613619	"SCAVENGER RECEPTOR CLASS F, MEMBER 2; SCARF2"	SCAVENGER RECEPTOR EXPRESSED BY ENDOTHELIAL CELLS 2; SREC2;; SREC II
613620	"TBC1 DOMAIN FAMILY, MEMBER 10B; TBC1D10B"	RAB27AGAP-BETA
613621	NUCLEOTIDE-BINDING PROTEIN-LIKE PROTEIN; NUBPL	IRON-SULFUR PROTEIN REQUIRED FOR NADH DEHYDROGENASE; IND1
613622	FAD-DEPENDENT OXIDOREDUCTASE DOMAIN-CONTAINING PROTEIN 1; FOXRED1	
613623	AGENESIS OF THE CORPUS CALLOSUM AND CONGENITAL LYMPHEDEMA	
613624	ZINC FINGER PROTEIN 592; ZNF592	KIAA0211
613625	"FACTOR V AND FACTOR VIII, COMBINED DEFICIENCY OF, 2; F5F8D2"	
613626	MOVED TO 255500	
613627	"BRACHYDACTYLY, TYPE A1, WITH SHORT STATURE, SCOLIOSIS, MICROCEPHALY, PTOSIS, HEARING LOSS, AND MENTAL RETARDATION"	TSUKAHARA SYNDROME
613628	ODONTOID HYPOPLASIA	
613629	PIEZO-TYPE MECHANOSENSITIVE ION CHANNEL COMPONENT 2; PIEZO2	"FAMILY WITH SEQUENCE SIMILARITY 38, MEMBER B; FAM38B"
613630	COCOON SYNDROME	FETAL ENCASEMENT SYNDROME
613631	"WASH COMPLEX, SUBUNIT 2C; WASHC2C"	"FAMILY WITH SEQUENCE SIMILARITY 21, MEMBER C; FAM21C;; VACCINIA VIRUS PENETRATION FACTOR; VPEF;; KIAA0592"
613632	"WASH COMPLEX, SUBUNIT 1; WASHC1"	WAS PROTEIN FAMILY HOMOLOG 1; WASH1;; WASH
613633	DENN/MADD DOMAIN-CONTAINING PROTEIN 1A; DENND1A	CONNECDENN;; CONNECDENN 1;; KIAA1608
613634	DENN/MADD DOMAIN-CONTAINING PROTEIN 1C; DENND1C	CONNECDENN 3
613635	EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE 1; EIF2AK1	HEME-REGULATED INHIBITOR; HRI
613636	"TUBERCULIN SKIN TEST REACTIVITY, ABSENCE OF"	"TST REACTIVITY, ABSENCE OF;; TST1"
613637	TUBERCULIN SKIN TEST REACTIVITY QUANTITATIVE TRAIT LOCUS	TST REACTIVITY QUANTITATIVE TRAIT LOCUS;; TST2
613638	CHROMOSOME 19p13.13 DELETION SYNDROME	
613639	ADHESION G PROTEIN-COUPLED RECEPTOR D1; ADGRD1	G PROTEIN-COUPLED RECEPTOR 133; GPR133;; PGR25
613640	"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE IC; HSAN1C"	"HSAN IC;; NEUROPATHY, HEREDITARY SENSORY, TYPE IC; HSN1C;; HSN IC"
613641	"CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE B; CMTRIB"	"CHARCOT-MARIE-TOOTH NEUROPATHY, RECESSIVE INTERMEDIATE B; RI-CMTB"
613642	"CARDIOMYOPATHY, DILATED, 1GG; CMD1GG"	
613643	"PARKINSON DISEASE 5, AUTOSOMAL DOMINANT, SUSCEPTIBILITY TO; PARK5"	
613644	ACTIVATING TRANSCRIPTION FACTOR 7-INTERACTING PROTEIN; ATF7IP	"ATF7-INTERACTING PROTEIN;; ATFA MODULATOR, MOUSE, HOMOLOG OF; AM;; MBD1-CONTAINING CHROMATIN-ASSOCIATED FACTOR; MCAF;; MCAF1"
613645	ACTIVATING TRANSCRIPTION FACTOR 7-INTERACTING PROTEIN 2; ATF7IP2	ATF7-INTERACTING PROTEIN 2;; MBD1-CONTAINING CHROMATIN-ASSOCIATED FACTOR 2; MCAF2
613646	"METHYLMALONIC ACIDURIA, TRANSIENT, DUE TO TRANSCOBALAMIN RECEPTOR DEFECT"	"METHYLMALONIC ACIDEMIA, TCblR TYPE"
613647	"SPASTIC PARAPLEGIA 48, AUTOSOMAL RECESSIVE; SPG48"	
613648	MATERNALLY EXPRESSED GENE 8; MEG8	
613649	"SMALL NUCLEOLAR RNA, C/D BOX, 112; SNORD112"	snoRNA 14q(0)
613650	"SMALL NUCLEOLAR RNA, C/D BOX, 113-1; SNORD113-1"	snoRNA 14q(I-1)
613651	"SMALL NUCLEOLAR RNA, C/D BOX, 114-1; SNORD114-1"	snoRNA 14q(II-1)
613652	C1q DEFICIENCY; C1QD	
613653	"ADAPTOR-RELATED PROTEIN COMPLEX 5, ZETA-1 SUBUNIT; AP5Z1"	KIAA0415;; SPG48 GENE
613654	MICRO RNA 380; MIR380	miRNA380;; MIRN380;; MIR380-3p
613655	"POTASSIUM CHANNEL, SUBFAMILY K, MEMBER 18; KCNK18"	TWIK-RELATED SPINAL CORD K+ CHANNEL; TRESK;; TWIK-RELATED INDIVIDUAL K+ CHANNEL; TRIK
613656	"MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 13; MGR13"	
613657	D-2-HYDROXYGLUTARIC ACIDURIA 2; D2HGA2	
613658	RAJAB SYNDROME	"DEVELOPMENTAL DELAY, SMALL STATURE, MICROCEPHALY, AND BRAIN CALCIFICATIONS"
613659	GASTRIC CANCER	
613660	CONE-ROD DYSTROPHY 15; CORD15	
613661	"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ip; CDG1P"	
613662	MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE); MTDPS4B	"MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY SYNDROME, POLG-RELATED;; MNGIE, POLG-RELATED"
613663	"SHQ1, S. CEREVISIAE, HOMOLOG OF; SHQ1"	
613664	SMOOTHELIN-LIKE 1; SMTNL1	CALPONIN HOMOLOGY-ASSOCIATED SMOOTH MUSCLE PROTEIN; CHASM
613665	ATYPICAL CHEMOKINE RECEPTOR 1; ACKR1	DUFFY ANTIGEN RECEPTOR FOR CHEMOKINES; DARC;; DUFFY CHEMOKINE RECEPTOR;; FY GLYCOPROTEIN;; GLYCOPROTEIN D; GPD
613666	"ALG11, S. CEREVISIAE, HOMOLOG OF; ALG11"	"ASPARAGINE-LINKED GLYCOSYLATION 11, S. CEREVISIAE, HOMOLOG OF;; KIAA0266"
613667	"SINE OCULIS-BINDING PROTEIN, DROSOPHILA, HOMOLOG OF; SOBP"	"JACKSON CIRCLER PROTEIN 1, MOUSE, HOMOLOG OF; JXC1"
613668	"MICROCEPHALY, POSTNATAL PROGRESSIVE, WITH SEIZURES AND BRAIN ATROPHY"	
613669	MITOCHONDRIAL POLY(A) POLYMERASE; MTPAP	"POLY(A) POLYMERASE, MITOCHONDRIAL;; POLY(A) POLYMERASE-ASSOCIATED DOMAIN-CONTAINING PROTEIN 1; PAPD1;; PAP-ASSOCIATED DOMAIN-CONTAINING PROTEIN 1"
613670	MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES	
613671	"MENTAL RETARDATION, ANTERIOR MAXILLARY PROTRUSION, AND STRABISMUS; MRAMS"	
613672	"SPASTIC ATAXIA 4, AUTOSOMAL RECESSIVE; SPAX4"	
613673	"ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE IV; CDAN4"	"CDA, TYPE IV"
613674	VESICOURETERAL REFLUX 3; VUR3	
613675	"CHROMOSOME 17q11.2 DELETION SYNDROME, 1.4-MB"	NEUROFIBROMATOSIS 1 MICRODELETION SYNDROME;; NF1 MICRODELETION SYNDROME;; VAN ASPEREN SYNDROME
613676	SECKEL SYNDROME 4; SCKL4	
613677	"HYPERALDOSTERONISM, FAMILIAL, TYPE III; HALD3"	FH III
613678	BRACHYOLMIA TYPE 2; BCYM2	"BRACHYOLMIA, MAROTEAUX TYPE"
613679	"PROTHROMBIN DEFICIENCY, CONGENITAL"	HYPOPROTHROMBINEMIA
613680	BEAULIEU-BOYCOTT-INNES SYNDROME; BBIS	"MICROCEPHALY, MENTAL RETARDATION, AND DISTINCTIVE FACIES, WITH CARDIAC AND GENITOURINARY MALFORMATIONS"
613681	CHROMOSOME 2q31.1 DUPLICATION SYNDROME	"MESOMELIC DYSPLASIA, 2q31.1 DUPLICATION-RELATED"
613682	MICRO RNA 130B; MIR130B	miRNA130B;; MIRN130B
613683	"SOLUTE CARRIER FAMILY 50 (SUGAR TRANSPORTER), MEMBER 1; SLC50A1"	RAG1-ACTIVATING PROTEIN 1; RAG1AP1;; SUGAR EFFLUX TRANSPORTER 1; SWEET1
613684	RUBINSTEIN-TAYBI SYNDROME 2; RSTS2	
613685	"DEAFNESS, AUTOSOMAL RECESSIVE 83; DFNB83"	
613686	"SPONDYLOCOSTAL DYSOSTOSIS 4, AUTOSOMAL RECESSIVE; SCDO4"	
613687	PARP1-BINDING PROTEIN; PARPBP	ANTISENSE RNA OVERLAPPING MCH; AROM;; CHROMOSOME 12 OPEN READING FRAME 48; C12ORF48
613688	LONG QT SYNDROME 2; LQT2	
613689	MAMMARY-DIGITAL-NAIL SYNDROME; MDNS	
613690	"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 7; CMH7"	
613691	GRAM DOMAIN-CONTAINING PROTEIN 4; GRAMD4	DEATH-INDUCING PROTEIN; DIP;; KIAA0767
613692	ZINC FINGER CCHC DOMAIN-CONTAINING PROTEIN 11; ZCCHC11	KIAA0191;; TERMINAL URIDYLTRANSFERASE 4; TUT4
613693	LONG QT SYNDROME 6; LQT6	
613694	"CARDIOMYOPATHY, DILATED, 1U; CMD1U"	
613695	LONG QT SYNDROME 5; LQT5	
613696	UPSTREAM BINDING TRANSCRIPTION FACTOR (RNA POLYMERASE I)-LIKE 1; UBTFL1	"HMG-BOX PROTEIN, PREIMPLANTATION STAGE-SPECIFIC; HMGPI;; UBTF-LIKE 1"
613697	"CARDIOMYOPATHY, DILATED, 1V; CMD1V"	
613698	"SOLUTE CARRIER FAMILY 25 (CARNITINE/ACYLCARNITINE TRANSLOCASE), MEMBER 20; SLC25A20"	CARNITINE-ACYLCARNITINE TRANSLOCASE; CACT;; CARNITINE-ACYLCARNITINE CARRIER; CAC
613699	GLYCOSYLTRANSFERASE 6 DOMAIN-CONTAINING 1; GLT6D1	GT6M7;; GLTDC1
613700	SUPERNUMERARY DER(22)t(8;22) SYNDROME	
613701	MICRO RNA 328; MIR328	miRNA328;; MIRN328
613702	"KLIPPEL-FEIL SYNDROME 3, AUTOSOMAL DOMINANT; KFS3"	
613703	"MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 6; MCOPCB6"	
613704	"MICROPHTHALMIA, ISOLATED 7; MCOP7"	
613705	OROFACIAL CLEFT 10; OFC10	"CLEFT LIP WITH OR WITHOUT CLEFT PALATE, NONSYNDROMIC, 10"
613706	NOONAN SYNDROME 7; NS7	
613707	LEOPARD SYNDROME 3; LPRD3	
613708	"NEUROPATHY, HEREDITARY SENSORY, TYPE ID; HSN1D"	
613709	EUKARYOTIC TRANSLATION INITIATION FACTOR 2D; EIF2D	"HEPATOCELLULAR CARCINOMA-ASSOCIATED ANTIGEN 56; HCA56;; LIGATIN, FORMERLY; LGTN, FORMERLY"
613710	THIAMINE METABOLISM DYSFUNCTION SYNDROME 4 (BILATERAL STRIATAL DEGENERATION AND PROGRESSIVE POLYNEUROPATHY TYPE); THMD4	"BILATERAL STRIATAL DEGENERATION AND PROGRESSIVE POLYNEUROPATHY;; STRIATAL NECROSIS, BILATERAL, AND PROGRESSIVE POLYNEUROPATHY"
613711	"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 3; HSCR3"	
613712	"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 4; HSCR4"	
613713	PCI DOMAIN-CONTAINING PROTEIN 2; PCID2	
613714	B7 HOMOLOG 6	B7H6
613715	"POLYMERASE I, RNA, SUBUNIT D; POLR1D"	"RNA POLYMERASE A, 16-KD, MOUSE, HOMOLOG OF; RPA16;; RPAC2"
613716	MICRO RNA 661; MIR661	miRNA661;; MIRN661
613717	TREACHER COLLINS SYNDROME 2; TCS2	
613718	"DEAFNESS, AUTOSOMAL RECESSIVE 74; DFNB74"	
613719	METHIONINE SULFOXIDE REDUCTASE B3; MSRB3	
613720	"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 7; EIEE7"	
613721	"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 11; EIEE11"	
613722	"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 12; EIEE12"	
613723	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2Q; LGMD2Q"	
613724	LEUKOENCEPHALOPATHY WITH DYSTONIA AND MOTOR NEUROPATHY; LKDMN	STEROL CARRIER PROTEIN 2 DEFICIENCY
613725	"SOLUTE CARRIER FAMILY 25, MEMBER 17; SLC25A27"	UNCOUPLING PROTEIN 4; UCP4
613726	ANOCTAMIN 10; ANO10	TRANSMEMBRANE PROTEIN 16K; TMEM16K
613727	KELCH REPEAT- AND BTB/POZ DOMAIN-CONTAINING PROTEIN 13; KBTBD13	
613728	"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 10; SCAR10"	
613729	"CHROMOSOME 7q11.23 DELETION SYNDROME, DISTAL, 1.2-MB"	DISTAL CHROMOSOME 7q11.23 DELETION SYNDROME
613730	"HEMORRHAGIC DESTRUCTION OF THE BRAIN, SUBEPENDYMAL CALCIFICATION, AND CATARACTS; HDBSCC"	
613731	RETINITIS PIGMENTOSA 4; RP4	"RETINITIS PIGMENTOSA, RHODOPSIN-RELATED"
613732	MOVED TO 256040	
613733	MEN1 GENE; MEN1	MENIN
613734	COILED-COIL DOMAIN-CONTAINING PROTEIN 115; CCDC115	COILED-COIL PROTEIN 1; CCP1
613735	BRAIN MALFORMATIONS AND URINARY TRACT DEFECTS; BRMUTD	
613736	"ACNE INVERSA, FAMILIAL, 2; ACNINV2"	
613737	"ACNE INVERSA, FAMILIAL, 3; ACNINV3"	
613738	ALKYLGLYCEROL MONOOXYGENASE; AGMO	GLYCERYL-ETHER MONOOXYGENASE;; TRANSMEMBRANE PROTEIN 195: TMEM195
613739	THYMOCYTE NUCLEAR PROTEIN 1; THYN1	"HEMATOPOIETIC STEM/PROGENITOR CELL-EXPRESSED GENE 144; HSPC144;; THY28, CHICKEN, HOMOLOG OF; THY28"
613740	MOVED TO 115200	
613741	"GLYCOGEN PHOSPHORYLASE, LIVER; PYGL"	LGP
613742	"GLUCOSE-6-PHOSPHATASE, CATALYTIC; G6PC"	"GLUCOSE-6-PHOSPHATASE, CATALYTIC, 1; G6PC1;; G6PT, FORMERLY"
613743	"ADRENAL INSUFFICIENCY, CONGENITAL, WITH 46,XY SEX REVERSAL, PARTIAL OR COMPLETE"	P450scc DEFICIENCY
613744	"SPASTIC PARAPLEGIA 51, AUTOSOMAL RECESSIVE; SPG51"	"CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 4, FORMERLY; CPSQ4, FORMERLY"
613745	"ANAPHASE-PROMOTING COMPLEX, SUBUNIT 10; ANAPC10"	"APC10;; DOC1, S. CEREVISIAE, HOMOLOG OF; DOC1"
613746	BREAST CANCER ANTIESTROGEN RESISTANCE 4; BCAR4	
613747	KINESIN FAMILY MEMBER 24; KIF24	
613748	COILED-COIL-HELIX-COILED-COIL-HELIX DOMAIN-CONTAINING PROTEIN 3; CHCHD3	"MITOCHONDRIAL INNER MEMBRANE ORGANIZING SYSTEM PROTEIN 3; MINOS3 MICOS PROTEIN 3;; MITOCHONDRIAL CONTACT SITE AND CRISTAE ORGANIZING SYSTEM, 19-KD SUBUNIT; MIC19;; MICOS COMPLEX, 19-KD SUBUNIT"
613749	ZINC FINGER PROTEIN 260; ZNF260	"ZFP260;; PHENYLEPHRINE RESPONSE ELEMENT COMPLEX 1, RAT, HOMOLOG OF; PEX1"
613750	RETINITIS PIGMENTOSA 27; RP27	
613751	"HETEROTAXY, VISCERAL, 4, AUTOSOMAL; HTX4"	
613752	HYPERMETHIONINEMIA WITH S-ADENOSYLHOMOCYSTEINE HYDROLASE DEFICIENCY	
613753	MICRO RNA 211; MIR211	miRNA211;; MIRN211
613754	RING FINGER PROTEIN 187; RNF187	RING DOMAIN AP1 COACTIVATOR 1; RACO1
613755	MICRO RNA 326; MIR326	miRNA326;; MIRN326
613756	RETINITIS PIGMENTOSA 49; RP49	
613757	"MACULAR DEGENERATION, AGE-RELATED, 6; ARMD6"	
613758	RETINITIS PIGMENTOSA 47; RP47	
613759	"INFECTIONS, RECURRENT, WITH ENCEPHALOPATHY, HEPATIC DYSFUNCTION, AND CARDIOVASCULAR MALFORMATIONS"	FADD DEFICIENCY
613760	"SOLUTE CARRIER FAMILY 36, MEMBER 4; SLC36A4"	PROTON/AMINO ACID TRANSPORTER 4; PAT4
613761	"MACULAR DEGENERATION, AGE-RELATED, 5; ARMD5"	
613762	"46,XY SEX REVERSAL 6; SRXY6"	"46,XY SEX REVERSAL, PARTIAL OR COMPLETE, MAP3K1-RELATED;; 46,XY GONADAL DYSGENESIS, PARTIAL OR COMPLETE, MAP3K1-RELATED"
613763	"CATARACT 16, MULTIPLE TYPES; CTRCT16"	"CATARACT, POSTERIOR POLAR, 2; CTPP2;; CATARACT, CONGENITAL LAMELLAR"
613764	SECRETORY CARRIER MEMBRANE PROTEIN 4; SCAMP4	
613765	"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 9; CMH9"	
613766	SECRETORY CARRIER MEMBRANE PROTEIN 5; SCAMP5	
613767	RETINITIS PIGMENTOSA 45; RP45	
613768	RING FINGER PROTEIN 213; RNF213	ALK LYMPHOMA OLIGOMERIZATION PARTNER ON CHROMOSOME 17; ALO17;; KIAA1618
613769	RETINITIS PIGMENTOSA 44; RP44	
613770	PLACENTA-SPECIFIC GENE 4; PLAC4	
613771	TRANSMEMBRANE PROTEIN 205; TMEM205	
613772	KELCH-LIKE 14; KLHL14	PROTEIN INTERACTOR OF TORSIN A; PRINTOR;; KIAA1384
613773	"IMMUNOGLOBULIN SUPERFAMILY, MEMBER 9B; IGSF9B"	KIAA1030
613774	CALMODULIN-REGULATED SPECTRIN-ASSOCIATED PROTEIN 1; CAMSAP1	
613775	CALMODULIN-REGULATED SPECTRIN-ASSOCIATED PROTEIN 1-LIKE 1; CAMSAP1L1	CAMSAP1-LIKE 1;; CAMSAP2;; KIAA1078
613776	CHROMOSOME 17p13.1 DELETION SYNDROME	
613777	FAD-DEPENDENT OXIDOREDUCTASE DOMAIN-CONTAINING PROTEIN 2; FOXRED2	ENDOPLASMIC RETICULUM FLAVOPROTEIN ASSOCIATED WITH DEGRADATION; ERFAD
613778	"MACULAR DEGENERATION, AGE-RELATED, 8; ARMD8"	
613779	"COMPLEMENT COMPONENT 3 DEFICIENCY, AUTOSOMAL RECESSIVE; C3D"	"C3 DEFICIENCY, AUTOSOMAL RECESSIVE"
613780	"AORTIC ANEURYSM, FAMILIAL THORACIC 7; AAT7"	"AORTIC DISSECTION, FAMILIAL, WITH OR WITHOUT AORTIC ANEURYSM"
613781	COILED-COIL DOMAIN-CONTAINING PROTEIN 125; CCDC125	KENAE
613782	METHIONINE SULFOXIDE REDUCTASE B2; MSRB2	CBS1
613783	COMPLEMENT COMPONENT C1s DEFICIENCY; C1SD	C1s DEFICIENCY
613784	"MACULAR DEGENERATION, AGE-RELATED, 12; ARMD12"	
613785	"COMPLEMENT COMPONENT 1, r SUBCOMPONENT; C1R"	COMPLEMENT COMPONENT C1r
613786	MICRO RNA 148A; MIR148A	miRNA148A;; MIRN148A
613787	MICRO RNA 148B; MIR148B	miRNA148B;; MIRN148B
613788	MICRO RNA 152; MIR152	miRNA152;; MIRN152
613789	"COMPLEMENT COMPONENT 8 DEFICIENCY, TYPE II; C8D2"	"C8 DEFICIENCY, TYPE II;; COMPLEMENT COMPONENT 8B DEFICIENCY;; C8 BETA DEFICIENCY;; C8B DEFICIENCY"
613790	"COMPLEMENT COMPONENT 8 DEFICIENCY, TYPE I; C8D1"	"C8 DEFICIENCY, TYPE I;; C8 ALPHA-GAMMA DEFICIENCY;; C8AG DEFICIENCY"
613791	MASP2 DEFICIENCY	"LECTIN COMPLEMENT ACTIVATION PATHWAY, DEFECT IN, 2; LCAPD2"
613792	CHROMOSOME 3pter-p25 DELETION SYNDROME	3p- SYNDROME
613793	"BLOOD GROUP, CROMER SYSTEM; CROM"	CROMER BLOOD GROUP SYSTEM
613794	RETINITIS PIGMENTOSA 20; RP20	
613795	LOEYS-DIETZ SYNDROME 3; LDS3	"ANEURYSMS-OSTEOARTHRITIS SYNDROME;; LOEYS-DIETZ SYNDROME WITH OSTEOARTHRITIS;; LOEYS-DIETZ SYNDROME, TYPE 1C, FORMERLY; LDS1C, FORMERLY"
613796	IMMUNODEFICIENCY 31B; IMD31B	"IMMUNODEFICIENCY 31B, MYCOBACTERIAL AND VIRAL INFECTIONS, AUTOSOMAL RECESSIVE;; STAT1 DEFICIENCY, AUTOSOMAL RECESSIVE"
613797	"PROTEASE, SERINE, 33; PRSS33"	EOS
613798	COILED-COIL DOMAIN-CONTAINING PROTEIN 39; CCDC39	
613799	COILED-COIL DOMAIN-CONTAINING PROTEIN 40; CCDC40	KIAA1640
613800	MEIER-GORLIN SYNDROME 2; MGORS2	
613801	RETINITIS PIGMENTOSA 40; RP40	
613802	MALECTIN; MLEC	KIAA0152
613803	MEIER-GORLIN SYNDROME 3; MGORS3	
613804	MEIER-GORLIN SYNDROME 4; MGORS4	
613805	MEIER-GORLIN SYNDROME 5; MGORS5	
613806	"CHOLANGITIS, PRIMARY SCLEROSING; PSC"	
